# KurdNet (Kurdish WordNet)	ckb	https://github.com/sinaahmadi/kurdnet	CC BY SA 4.0
01393996-v	ckb:def	0	بە جاڕوو کردن خاوێن کردن
01393996-v	ckb:lemma	سووتک
01394464-v	ckb:def	0	سەدای جیڕ یان هاڕین درووست کردن بە ماڵینی دوو شت بە یەکەوە
01397114-n	ckb:def	0	قەوزە، بوونەوەرانی پتر ئاوی یووکاریۆتی کلرۆفیلی کە ساق، ڕەگە و گەڵای ڕاستەقینەیان نیە
01397114-n	ckb:lemma	قەوزە
01398919-v	ckb:def	0	لێ دان جار لە دوای جار
01398919-v	ckb:lemma	دەکوتێ
01398919-v	ckb:lemma	لێ دان
01398919-v	ckb:lemma	هێرش بردن
01400044-v	ckb:def	0	بە دەست یان ئامرازێک لێ دان
01400044-v	ckb:lemma	زەبر
01400044-v	ckb:lemma	سەرکەوتن
01400044-v	ckb:lemma	سەرکەوتوو
01400044-v	ckb:lemma	فیلم یا ئاهەنگی زۆر سەرکەوتوو
01400044-v	ckb:lemma	لێدان
01400044-v	ckb:lemma	پێکان
01405044-v	ckb:def	0	بە لێدان جوولاندن
01405044-v	ckb:lemma	زەبر
01405044-v	ckb:lemma	سەرکەوتن
01405044-v	ckb:lemma	سەرکەوتوو
01405044-v	ckb:lemma	فیلم یا ئاهەنگی زۆر سەرکەوتوو
01405044-v	ckb:lemma	لێدان
01405044-v	ckb:lemma	پێکان
01410223-v	ckb:def	0	لێدانێکی خێرا بە دەست، مست یان چەک
01410223-v	ckb:lemma	دەست لە کارهەڵگرتن
01410223-v	ckb:lemma	لێدان
01410223-v	ckb:lemma	مانگرتن
01415219-a	ckb:def	0	لە قەبارە و بواردا دیاری کراو
01415219-a	ckb:lemma	بچووک
01421622-v	ckb:def	0	ناساندنی ستێک یان خستنە ناوی
01426397-v	ckb:def	0	جووت بوون لە گەڵ کەسێک
01428853-v	ckb:def	0	عەشقبازی کردن لەگەڵ
01429455-v	ckb:def	0	
01429455-v	ckb:lemma	زۆربوون
01429455-v	ckb:lemma	هەناسەبڕاو
01429953-v	ckb:def	0	پەروەردە کردنی گیانەوەر یان گیا بە بەکار بردنی دایک و باب لە ڕەگەزهایی جیاواز
01431987-v	ckb:def	0	دەست لێدان و هەست کردنی هێواش
01431987-v	ckb:lemma	ختوکە
01432601-v	ckb:def	0	جووڵانەوە کاتێ شتێکت لە گەڵە
01432601-v	ckb:lemma	بەر دان
01432601-v	ckb:lemma	بەرگەگرتن
01432601-v	ckb:lemma	خۆڕاگرتن
01432601-v	ckb:lemma	دەخۆگرتن
01432601-v	ckb:lemma	زان
01432601-v	ckb:lemma	میوەدان
01432601-v	ckb:lemma	هەڵگرتن
01432601-v	ckb:lemma	ورچ
01435380-v	ckb:def	0	ناردن لە شوێنێکەوە بۆ شوێنێکی دی
01437254-v	ckb:def	0	فرمان بە ناردن یان ناردن گواستن بۆ شوینێکی دی
01437254-v	ckb:lemma	بینێرە
01437254-v	ckb:lemma	ناردن
01438304-v	ckb:def	0	بە جێگای مەبەست گەیاندن، گەیاندنە بەرەوە
01438304-v	ckb:lemma	دەگەیەنێ
01438304-v	ckb:lemma	ڕزگار دەکا
01439190-v	ckb:def	0	وە دەست خستن لە بۆ گرتن یان ڕاوەستانن یان لە گەڕ خەستن
01441100-v	ckb:def	0	کون کردنی شتێ
01441100-v	ckb:lemma	تێدەچەقێنێت
01441100-v	ckb:lemma	دەقڵیشێنێت
01441100-v	ckb:lemma	پێیدا دەچێت
01441100-v	ckb:lemma	کون دەکات
01442779-v	ckb:def	0	کون کردنی ستێ لە بۆ ئاسوودەیی جودا کردنەوە
01442826-a	ckb:def	0	کات و ڕەهەندی کورت
01443021-v	ckb:def	0	کۆن کردن بە ئامرازی کارەبایی یان دەستی
01445932-v	ckb:def	0	بە ددان گرتن، بڕین یان دڕاندن
01445932-v	ckb:lemma	قەپ
01445932-v	ckb:lemma	قەپ گرتن
01445932-v	ckb:lemma	قەپاڵتە لێدان
01445932-v	ckb:lemma	پاروو
01445932-v	ckb:lemma	پێوەدان
01445932-v	ckb:lemma	گاز
01445932-v	ckb:lemma	گەستن
01446901-v	ckb:def	0	جووڵانەوە یان شەکاندنەوە بەرەو پێش و دواوەوە
01447257-v	ckb:def	0	گوشار یان هێز خستنە سەر
01447257-v	ckb:lemma	بڵاڤۆک
01447257-v	ckb:lemma	تەوژم دان
01447257-v	ckb:lemma	پەستاندن
01447257-v	ckb:lemma	چاپەمەنی
01447257-v	ckb:lemma	ڕۆژنامە و گۆڤار
01447257-v	ckb:lemma	گوشین
01448100-v	ckb:def	0	کێشان لە سەر زەوی
01448778-v	ckb:def	0	بە جووڵانەوەیەکی کت و پڕ کێشان
01448778-v	ckb:lemma	مووچرکە
01448778-v	ckb:lemma	موچووڕک
01449974-v	ckb:def	0	جووڵانەوە لە کاتێکدا کە لە ئۆتۆمۆبیل یان لە دەستەوە یان بە جەستەوە شتێک دەگۆزیتەوە
01451842-v	ckb:def	0	بە فڕۆکە هاتۆچۆ کردن
01451842-v	ckb:lemma	فڕین
01451842-v	ckb:lemma	مێرووی باڵداری بچووک
01451842-v	ckb:lemma	هەڵفڕین
01453433-v	ckb:def	0	کێشان لە بەرانبەر خۆڕاگریەوە
01453433-v	ckb:lemma	خشاندن
01453433-v	ckb:lemma	ڕاکێشان
01455732-a	ckb:def	0	بە ئەسپایی(دەنگ)
01455732-a	ckb:lemma	بچووک
01456771-v	ckb:def	0	بە توند لە نێوان ئەنگووستاندا گووشان
01461328-v	ckb:def	0	تێکەڵ کردن بۆ وە دەست هێنانی گشتی، تێکەڵ کردن
01462005-v	ckb:def	0	کۆ کردنەوە یان تێکەڵ کردن لە گەڵ شتێکی دی
01462468-v	ckb:def	0	تێکەڵ کردن بە یەک شت
01462468-v	ckb:lemma	تێکەڵ دەکا
01462468-v	ckb:lemma	تێکەڵکردن
01463963-v	ckb:def	0	لە ڕێکخراوەیەکی گونجاو چنین
01463963-v	ckb:lemma	ڕێک دەخا
01465921-v	ckb:def	0	چنین یان چاک کردن لە ڕێزێکی خوازراو
01465921-v	ckb:lemma	بڕینەوه
01465921-v	ckb:lemma	یەکلاییکردن
01466257-n	ckb:def	0	هەر گیانەوەرێکی فیلوم کۆرداتا کە بڕبڕەی پشتی هەیە.
01467370-v	ckb:def	0	لە هەموو لایەکەوە بەرفراوان کردن لە یەک کاتدا، بازنە بە دەوردا کیشان
01468576-v	ckb:def	0	لە جێگایەک وە دەر کردن و ڕاو نیان
01469770-v	ckb:def	0	ئیزنی هاتنە ژوورێ خواستن
01469770-v	ckb:lemma	بانگهێشت کردن
01469770-v	ckb:lemma	سۆزدان
01469770-v	ckb:lemma	میوان کردن
01471682-n	ckb:def	0	گیانەوەرانێک کە ئێسکە پەیکەری ئێسقانی یان کڕکڕاکەیان هەیە لەگەڵ ئەوەش بڕبڕە پشتی مۆرە مۆرەیان هەیە و مێشکی گەورە کە لە کەل لەسەر یان کاسەی سەردا جێگای گرتووە
01471825-v	ckb:def	0	بە زۆر و لە خۆڕا گرتن
01473353-a	ckb:def	0	دارای گرنگی، کاریگەری یان هێزی کەم، پلە و پایەی بچووک
01473353-a	ckb:lemma	بێ بایەخ
01473353-a	ckb:lemma	بێ گرنگی
01473806-n	ckb:def	0	گیانەوەرێک کە بە تەواهوەتی یان زۆرینەی ژیانی لە ئاو بە سەر دەبا
01481154-v	ckb:def	0	هەڵواسین بە ئازادی
01481154-v	ckb:lemma	دەستبەتاڵ کردن
01481154-v	ckb:lemma	هەڵوەشاندنەوه بۆ ماوەێک
01481154-v	ckb:lemma	ڕاگرتن
01481360-v	ckb:def	0	هەڵواسین، هەڵواسران
01481360-v	ckb:lemma	گیر بوون
01481360-v	ckb:lemma	گیربوون لە شتێک
01481647-v	ckb:def	0	خستنە جێ بە لاولاو یان ئەنجامە جۆرێک کە جووڵانەوەی ئازادی بێ لە لایەکەوە
01481647-v	ckb:lemma	گیر بوون
01481647-v	ckb:lemma	گیربوون لە شتێک
01482449-v	ckb:def	0	لە دەفرێکدا چنین
01482449-v	ckb:lemma	بەستەک
01482449-v	ckb:lemma	پریاسکە
01482449-v	ckb:lemma	گوورزە
01485513-v	ckb:def	0	لا بردن لە بەستەیەک
01485513-v	ckb:lemma	بەتاڵی دەکا
01487311-v	ckb:def	0	بار و قورسایی لێ نان
01488616-a	ckb:def	0	(گیانەوەرەکان) بە تەواوەتی گەشەسەندوو
01488956-v	ckb:def	0	پڕ کردن یان بار لێ نان بە تەواوی
01488956-v	ckb:lemma	بارگە
01488956-v	ckb:lemma	تاوانبار کردن
01488956-v	ckb:lemma	تۆمەت
01488956-v	ckb:lemma	خەرج
01488956-v	ckb:lemma	هێزی ئەلکترۆنی
01488956-v	ckb:lemma	گوناهبار کردن
01489989-v	ckb:def	0	پڕ کردن یان بار لێ نان 
01489989-v	ckb:lemma	بار
01490336-v	ckb:def	0	تەقەمەنی پێدان
01493380-v	ckb:def	0	ڕاگرتنی ماوەیی
01493380-v	ckb:lemma	باخی گشتی
01493380-v	ckb:lemma	پارک
01493619-v	ckb:def	0	بە توندی قایم کردن
01494310-v	ckb:def	0	لە شوێنێکی دیاری کراو یان ئەبستراجت دانیان
01498319-v	ckb:def	0	هێما دانان، وەک ئەوەی لە درێژایی ڕێگادا
01498319-v	ckb:lemma	تابڵۆ
01498319-v	ckb:lemma	نیشانە
01498319-v	ckb:lemma	هێما
01498319-v	ckb:lemma	واژۆ کردن
01500873-v	ckb:def	0	تۆڤ پاشین لە سەر زەوی بۆ گەشە سەندنی داهاتوو
01503061-n	ckb:def	0	گیانەوەری ئێسکەپەیکەری هێلکەکەری خوێن گەرم کە پەڕی هەیە و لاقی پێشینیشی وە باڵ گۆڕاوە
01503061-n	ckb:lemma	باڵنده
01503061-n	ckb:lemma	پەلەوەر
01508368-v	ckb:def	0	هاویشتن لە نێوان هەوا دا
01508368-v	ckb:lemma	فڕێدان
01508368-v	ckb:lemma	هاویشتن
01508368-v	ckb:lemma	هەڵدان
01509527-a	ckb:def	0	لە پلەیەکی زۆر گەورە
01509527-a	ckb:lemma	بەتین
01509527-a	ckb:lemma	بەهێز
01509527-a	ckb:lemma	تووند
01509527-a	ckb:lemma	خەست
01509527-a	ckb:lemma	سەخت
01510173-v	ckb:def	0	ڕۆشن کردن، دەستپێکی لە کارکردنێک
01510399-v	ckb:def	0	بە کار خستن بە لێ دانی سویچ
01510576-v	ckb:def	0	لە کار خستن بە لێ دانی سویچ
01510827-v	ckb:def	0	گیراوە و دەرگیر نگا هێشتن
01511706-v	ckb:def	0	بەرەو پێشەوە هان دان بە هێزەوە
01511706-v	ckb:lemma	بەرەوپێشچوون
01511706-v	ckb:lemma	پاڵ دەنێت
01513050-a	ckb:def	0	بەتوندی و تا ڕادەیکی زۆر خراپە و تێکدەر لە چۆنیەتی و پایە و پلە
01513430-v	ckb:def	0	ڕزگار بوون لە دەست
01525505-v	ckb:def	0	دوو بەرابەر ئەرک کردن، بە دوو ئامانج خزمەت کردن یان دوو گرنگی
01525505-v	ckb:lemma	جووت
01525505-v	ckb:lemma	دووهێنده
01525505-v	ckb:lemma	دەبڵ
01525666-v	ckb:def	0	ئیش کردن هەر وا کە چاوەڕێ دەکرێ کاتی بە کار هێنان
01526139-v	ckb:def	0	دەستپێکی ئیش کردن یان بە گەڕ خستن
01526139-v	ckb:lemma	تۆپ
01526139-v	ckb:lemma	جاڵەبوون
01526139-v	ckb:lemma	خل بوونەوە
01526139-v	ckb:lemma	خل کردنەوە
01526139-v	ckb:lemma	خلۆربوونەوە
01526139-v	ckb:lemma	خلیان
01526139-v	ckb:lemma	خلیانەوە
01526139-v	ckb:lemma	لیست
01526139-v	ckb:lemma	پێڕست
01526139-v	ckb:lemma	گلان
01526139-v	ckb:lemma	گلیان
01528069-v	ckb:def	0	لە کار نیان، زۆر لێ کردن یان لە جێگە خستن
01528522-v	ckb:def	0	لە جێگایەک هاوردنە دەرەوە یان لا بردن
01532589-v	ckb:def	0	خاوێن کردن بە لا بردنی پیسی، خۆڵ یان هەر شتێکی نەخوازراو
01532589-v	ckb:lemma	خاوێن
01532589-v	ckb:lemma	خاوێن کردنەوە
01532589-v	ckb:lemma	سڕینەوە
01532589-v	ckb:lemma	پاقژ
01532589-v	ckb:lemma	پاک
01532589-v	ckb:lemma	پاک کردنەوە
01534147-v	ckb:def	0	پیس کردن، خۆڵاوی کردن، خاکی کردن
01535246-v	ckb:def	0	پاک کردنەوە بە ئامێری پاک کردنەوە وەکوو سابوون و ئاو
01535246-v	ckb:lemma	شوشتن
01535246-v	ckb:lemma	شۆردن
01535246-v	ckb:lemma	ڕاماڵین
01536168-v	ckb:def	0	شۆردنەوە بە سابوونی جێ ماوەی پیسی
01540844-v	ckb:def	0	قبووڵ کردن
01543123-v	ckb:def	0	دانیشتن
01543123-v	ckb:lemma	دانیشتن
01543123-v	ckb:lemma	ڕۆنیشتن
01543998-v	ckb:def	0	جێگای دانیشتن نیشاندان و دیار کردن
01544692-v	ckb:def	0	لە شوێنی ئاسۆیی دانان
01545883-v	ckb:def	0	نەجووڵین، لە بار و دۆخی پشوو دان
01545883-v	ckb:lemma	ئەوەی ماوە
01545883-v	ckb:lemma	خستنەسەر
01545883-v	ckb:lemma	ماوە
01545883-v	ckb:lemma	پشوو
01545883-v	ckb:lemma	پشوودان
01546111-v	ckb:def	0	ڕاوەستان، هەڵستانەوە
01546111-v	ckb:lemma	بنکە
01546111-v	ckb:lemma	بەرگەگرتن
01546111-v	ckb:lemma	سێپا
01546111-v	ckb:lemma	مانەوە
01546111-v	ckb:lemma	هەڵگر
01546111-v	ckb:lemma	وەستان
01546111-v	ckb:lemma	ڕاوەستان
01546768-v	ckb:def	0	لە بار و دۆخی ڕاوەستاو نیان
01546768-v	ckb:lemma	بنکە
01546768-v	ckb:lemma	بەرگەگرتن
01546768-v	ckb:lemma	سێپا
01546768-v	ckb:lemma	مانەوە
01546768-v	ckb:lemma	هەڵگر
01546768-v	ckb:lemma	وەستان
01546768-v	ckb:lemma	ڕاوەستان
01555742-v	ckb:def	0	قەڵشی سەر جەستە بە هۆی بڕین و پارچە کردنەوە
01555742-v	ckb:lemma	بڕانی نەشتەرگەری
01556921-v	ckb:def	0	جودا کرنەوە بە زۆر یان کێشان
01557774-v	ckb:def	0	جودا بوونەوە
01559590-v	ckb:def	0	بە هەڕە بڕینەوە
01559590-v	ckb:lemma	مشار
01564144-v	ckb:def	0	یەکسەر خاپوور کردن، زیانی هەتایی لێ دان
01566705-v	ckb:def	0	زیان لی دان یان خاپوور کردن بە توندیەوە
01567275-v	ckb:def	0	لە نێو زەوی دانان، کێڵان
01568886-v	ckb:def	0	یەکسەر دەور گرتن
01569181-v	ckb:def	0	لە ئۆکسیژن بێبەش کردن و ڕێگە نەدان بە نەفەس کێشان
01569566-v	ckb:def	0	دامەرزاندن بۆ کەڵک لێ گرتن
01569566-v	ckb:lemma	دامەزران
01569566-v	ckb:lemma	دامەزراندن
01570935-v	ckb:def	0	کوشتن بە فشار دانی گەروو واتە بڕینی ڕێگای هەوا، خەفە کردن
01570935-v	ckb:lemma	بەدەست خنکاندن
01570935-v	ckb:lemma	خنکاندن
01571354-v	ckb:def	0	سەر بڕین
01571354-v	ckb:lemma	سەری دەبڕێ
01571354-v	ckb:lemma	لەملی دەدا
01573515-v	ckb:def	0	لە کت و پڕ جودا کردنەوە
01578312-a	ckb:def	0	بەشی مەزن یان بنەمایی هەر شتێ
01579813-v	ckb:def	0	لە بار و دۆخی بەسراو و مووچاو باز کردن و پان کردنەوە
01582645-v	ckb:def	0	شوێنەوار و هێڵ لە سەر ئاست دان
01583881-v	ckb:def	0	بڕینی کەندەک لە
01583881-v	ckb:lemma	سەردەدوونان
01583881-v	ckb:lemma	شوێن هەڵگرتن
01583881-v	ckb:lemma	وەدووکەوتن
01583881-v	ckb:lemma	ڕاونان
01583881-v	ckb:lemma	ڕاوکردن
01583881-v	ckb:lemma	ڕاوەدوونان
01583881-v	ckb:lemma	ڕەدوونان
01583881-v	ckb:lemma	ڕەپێنان
01583881-v	ckb:lemma	کێبڕکێ
01587062-v	ckb:def	0	یەکسەر گەمارۆ دان
01587062-v	ckb:lemma	خستنەناو
01587062-v	ckb:lemma	دەورەدان
01587062-v	ckb:lemma	پەرژین کردن
01588493-v	ckb:def	0	بەستنی تیتک و نیشان بە
01601234-v	ckb:def	0	نگا هێشتن یان پشتیوانی کردن بە شێوازێکی تایبەت
01608508-v	ckb:def	0	داشکاندنی پۆس (جەستە) بە ڕووشاندنەوە
01608508-v	ckb:lemma	ڕوشاندن
01617192-v	ckb:def	0	خولقاندن، درووست کردن
01619354-v	ckb:def	0	دووبارە خولقاندن
01624897-v	ckb:def	0	داڕشتن بە لێدان
01624897-v	ckb:lemma	دەکوتێ
01624897-v	ckb:lemma	لێ دان
01624897-v	ckb:lemma	هێرش بردن
01627424-n	ckb:def	0	ئێسکەپەیکەری خوێن سارد کە لە سەر وشکان دەژی بەڵام لە نێو ئاو زاووزێ دەکا؛ کرمکی ئاوی کاتێک کە باڵەق دەبێ دووچاری گۆڕانی یەکسەری دەبێ
01631534-v	ckb:def	0	پتر بە هۆش و بیر خولقاندن تا بە دەست درووست کردن 
01633343-v	ckb:def	0	هەبوونی بیرۆکەی
01634142-v	ckb:def	0	داهێنان و درووست کردن
01634424-v	ckb:def	0	وەبەرهێنانی شتێکی دەستکرد یان ناواقیع
01635432-v	ckb:def	0	وە خەیاڵ هێنان، لە بیری خۆ دیتن، بار هێنان
01636397-v	ckb:def	0	وەبەرهێنانی وێنەیەک ئەندیشەیی لە شتێک کە ئامادە نیە یان شتێک کە بابەتی نیە
01636397-v	ckb:lemma	بۆچوون
01636397-v	ckb:lemma	خەیاڵکردن
01636397-v	ckb:lemma	هێنانەبەرچاو
01636397-v	ckb:lemma	وادانان
01636397-v	ckb:lemma	وێناکردن
01637982-v	ckb:def	0	دۆزینەوەی زانستی، دۆزینەوەی نوێ
01637982-v	ckb:lemma	دۆزینەوە
01640207-v	ckb:def	0	بە ئامێری هونەری خولقاندن
01640855-v	ckb:def	0	وە کار خستن
01641914-v	ckb:def	0	دەست پێکردن، هەنگاوی هەوەڵ هەڵگرتن، هاوبەشی کردن لە پەرەسەندنی
01642924-v	ckb:def	0	بەرهەم هێنان
01642924-v	ckb:lemma	ئاوزان
01642924-v	ckb:lemma	بڕی وزە
01642924-v	ckb:lemma	توان
01642924-v	ckb:lemma	ستین
01642924-v	ckb:lemma	شوێنکار
01642924-v	ckb:lemma	هێز
01642924-v	ckb:lemma	کاریگەری
01644746-v	ckb:def	0	واقیعی و کۆنکرێت کردن، ڕاستی و جەستە پێ بەخشین
01645601-v	ckb:def	0	بوونە هۆی هەڵاتن و ڕوودان، هەندێ جار بێ ئەنقەست
01646300-v	ckb:def	0	ناچار کردنی کەسێک لە ئەنجامی کارێک، زۆربەی کات لە دژی ویست و بڕیاری خۆی
01646300-v	ckb:lemma	ئاژۆتن
01646300-v	ckb:lemma	ئاژۆک
01646300-v	ckb:lemma	لێخوڕین
01646300-v	ckb:lemma	هاژۆتن
01646300-v	ckb:lemma	پاگز
01647229-v	ckb:def	0	دامەرزاندن یان داڕشتنی بنیاتی کار بۆ
01649024-v	ckb:def	0	فەراهەم هاوردن
01649031-a	ckb:def	0	بە تەواوەتی گەشەنەسەندوو
01649031-a	ckb:lemma	بچووک
01650610-v	ckb:def	0	سەرکەوتن بە سەر زەوی دا
01652139-v	ckb:def	0	بەرهەم دان
01652139-v	ckb:lemma	بەر دان
01652139-v	ckb:lemma	بەرگەگرتن
01652139-v	ckb:lemma	خۆڕاگرتن
01652139-v	ckb:lemma	دەخۆگرتن
01652139-v	ckb:lemma	زان
01652139-v	ckb:lemma	میوەدان
01652139-v	ckb:lemma	هەڵگرتن
01652139-v	ckb:lemma	ورچ
01653013-v	ckb:def	0	لە کەرستەی خاو خولقاندن
01654271-v	ckb:def	0	کۆپی شتێ درووست کردن بە هۆی فێڵ کاریوە
01654628-v	ckb:def	0	درووست کردن بە تێکەڵ کردنی کەرستە و بەشەکان
01659248-v	ckb:def	0	درووست کردنی شتێک بۆ ئیشێکی تایبەت
01661091-n	ckb:def	0	هەر جۆرە ئێسکەپەیکەری خوێن ساردێک کە هی چینی گیانەوەرە خشۆکەکانە کە کیسەڵ،کیسۆ، مار، مارمێلکە، تیمساح، کرۆکۆدیل وە گیانەوەرانی لەناوچوویە
01661091-n	ckb:lemma	خزۆک
01661091-n	ckb:lemma	گیانەوەرانی خزێنه
01662771-v	ckb:def	0	درووست کردن بە داڕشتن لە قاڵب بە ڕژاندنی مۆم یان کانزای زۆر داخ
01664172-v	ckb:def	0	ئامادە کردنی خۆراک بۆ خواردن بە گەرم کردن
01668603-v	ckb:def	0	داڕشتن، شێواز پێدان یان چاک کردنەوەی کەرستە
01675245-v	ckb:def	0	خولقاندن بە چەکووش لێ دان
01677716-v	ckb:def	0	ڕازینەوە یان جوان کردن بە هەڵاوێز
01677716-v	ckb:lemma	گیر بوون
01677716-v	ckb:lemma	گیربوون لە شتێک
01684663-v	ckb:def	0	کێشانی وێنەی
01684663-v	ckb:lemma	بۆیە
01684663-v	ckb:lemma	بۆیە کردن
01684663-v	ckb:lemma	دیمەنکێشان
01684663-v	ckb:lemma	نیگارکێشان
01684663-v	ckb:lemma	وێنەکێشان
01684663-v	ckb:lemma	ڕەنگاریکردن
01684663-v	ckb:lemma	کێشانەوە
01684899-v	ckb:def	0	کێشانی وێنە
01684899-v	ckb:lemma	بۆیە
01684899-v	ckb:lemma	بۆیە کردن
01684899-v	ckb:lemma	دیمەنکێشان
01684899-v	ckb:lemma	نیگارکێشان
01684899-v	ckb:lemma	وێنەکێشان
01684899-v	ckb:lemma	ڕەنگاریکردن
01684899-v	ckb:lemma	کێشانەوە
01685313-v	ckb:def	0	بەردەوام بوون لە سەر ئیشێکی داهێنەر؛ خەریکی ئیشێکی داهێنەر بوون
01685313-v	ckb:lemma	ئافراندن
01685313-v	ckb:lemma	درووستکردن
01686439-a	ckb:def	0	بوون و بەرهەمی شتێکی تازە و بیانی؛ هەوەڵ بەرهەم یان بیر
01686439-a	ckb:lemma	ڕەسەن
01688256-v	ckb:def	0	وێنەی ڕوخسار کێشان
01690294-v	ckb:def	0	نواندن بە وێنە کێشان لە سەر پێوەور چ بە پێنووس، چ بە تەباشیر  و هتد.
01690294-v	ckb:lemma	دەرهێنان
01690294-v	ckb:lemma	نیگارکێشان
01690294-v	ckb:lemma	ڕاکێشان
01690294-v	ckb:lemma	یەکسانبوون
01691057-v	ckb:def	0	هێما یان شوێنەوار لە سەر ئاست دان
01691057-v	ckb:lemma	نووسین
01693881-v	ckb:def	0	کۆپی کردن
01693881-v	ckb:lemma	لەبەرگرتنەوە
01693881-v	ckb:lemma	ڕوونووس
01696648-v	ckb:def	0	ڕازاندنەوە بە ڕەنگ
01696648-v	ckb:lemma	ڕەنگ
01697027-v	ckb:def	0	قاڵب داڕشتن بە قوڕ، مۆم و هتد.
01697816-v	ckb:def	0	خولقاندن یان ذاڕشتن بە وشە
01698271-v	ckb:def	0	بەرهەم هێنانی کارێکی ئەدەبی
01708676-v	ckb:def	0	جووڵانەوە بە شێوازی تایبەت زۆربەی کات بە دەنگی مووسیقا، سەما کردن، هەڵپەڕین
01708676-v	ckb:lemma	داوەت
01708676-v	ckb:lemma	سەما
01708676-v	ckb:lemma	شایی
01708676-v	ckb:lemma	هەڵپەڕکێ
01708676-v	ckb:lemma	وڕپڕای
01708676-v	ckb:lemma	ڕەقس
01712704-v	ckb:def	0	جێ بە جێ کردن یان ئەنجام دانی ئیشێک
01714208-v	ckb:def	0	ئەنجامی نمایش
01714208-v	ckb:lemma	ئەنجامدان
01714208-v	ckb:lemma	جێبەجێکردن
01714208-v	ckb:lemma	نواندن
01714208-v	ckb:lemma	ڕۆڵ بینین
01719302-v	ckb:def	0	ڕۆڵ گێڕان
01721754-v	ckb:def	0	خۆ نواندن بە بێ ڕاستی
01723224-v	ckb:def	0	پرۆڤە کردن
01723690-v	ckb:def	0	لە خۆ گرتنی ڕۆل
01723690-v	ckb:lemma	خۆکردن بەکەسێکی تر
01723690-v	ckb:lemma	لاسایی کردنەوە
01725051-v	ckb:def	0	ئامێری مووسیقا ژەندن
01725051-v	ckb:lemma	شانۆگەری
01725051-v	ckb:lemma	لێدان
01725051-v	ckb:lemma	ڕابواردن
01725051-v	ckb:lemma	ژەنین
01725051-v	ckb:lemma	گەمە
01725051-v	ckb:lemma	گەمە کردن
01725051-v	ckb:lemma	یاری
01725051-v	ckb:lemma	یاری کردن
01728840-v	ckb:def	0	بە بێ ئامادەکاری نمایش دان
01729431-v	ckb:def	0	بە دەنگ ئاواز گوتن
01729431-v	ckb:lemma	گۆرانی ووتن
01733477-v	ckb:def	0	گێڕاندن یان بەرپرس بوون
01736822-v	ckb:def	0	کۆپی یان بەرامبەری شتێ درووست کردن
01739814-v	ckb:def	0	پەرە سەندن و گەشە کردن زۆربەی کات بە چاک کردنەوە لە ڕێگای تکنێکاری کشتوکاڵی
01742726-v	ckb:def	0	پەرە دان بە گەشە سەندنی
01742726-v	ckb:lemma	زەوی دەکێڵێ
01742726-v	ckb:lemma	گەشە دەکا
01742886-v	ckb:def	0	لاسایی کردنی هەڵسوکەوت یان ڕواڵەت
01745722-v	ckb:def	0	لە چاپ دان
01747374-v	ckb:def	0	کۆپی کردنی ئەوەی هەیە
01747374-v	ckb:lemma	لەبەرگرتنەوە
01747374-v	ckb:lemma	ڕوونووس
01752884-v	ckb:def	0	بەرهەم هێنان، بوونە هۆی ڕوودان
01752884-v	ckb:def	0	مەیسەر کردن
01752884-v	ckb:lemma	بەرهەمهێنان
01752884-v	ckb:lemma	بەچکە کردن
01752884-v	ckb:lemma	دروست کردن
01752884-v	ckb:lemma	چاک کردن
01754271-v	ckb:def	0	ئامادەکردنی زارەکی چ بۆ نووسراوە چ بۆ وتار
01754271-v	ckb:lemma	ئامادەبوون
01754271-v	ckb:lemma	ئامادەکردن
01754271-v	ckb:lemma	دابینکردن
01760143-v	ckb:def	0	زیاد کردنی ڕێ تێ چوون
01760143-v	ckb:lemma	بانگهێشت کردن
01760143-v	ckb:lemma	سۆزدان
01760143-v	ckb:lemma	میوان کردن
01760300-v	ckb:def	0	وەرگرتنی وەڵام و کاردانەوە وەکوو بەرهەڵستی، ڕەخنە و هتد.
01760300-v	ckb:lemma	دەرهێنان
01760300-v	ckb:lemma	نیگارکێشان
01760300-v	ckb:lemma	ڕاکێشان
01760300-v	ckb:lemma	یەکسانبوون
01761706-v	ckb:def	0	ورووژاندنی هەستەکان، سۆز یان ئاشتی
01762283-v	ckb:def	0	ورووژاندنی جنسی
01763829-v	ckb:def	0	هێمن و هێور بوونەوە، بە تایبەی بە دوای بارێکی پەشۆکاو
01763829-v	ckb:lemma	ئارام
01763829-v	ckb:lemma	هێدی
01763829-v	ckb:lemma	هێمن
01763829-v	ckb:lemma	هەدار
01767612-v	ckb:def	0	لە باری هەستەوە پەشۆکاو 
01767661-n	ckb:def	0	بێ ئێسکانێک کە قاچیان بەیەک بەسراوە وە جەستەیان پارچە پارچەیە بە ئێسکەپەیکەری دەرەکی لە چتین
01767949-v	ckb:def	0	کاریگەری هەستی یان دەرکی لە سەر
01769347-n	ckb:def	0	مۆڤکانێک کە بە هەوا دەژین، چاوی ساکاریان هەیە لەگەڵ چوار جووت پێ
01770501-v	ckb:def	0	بە قووڵی تەکان دان
01771535-v	ckb:def	0	بە سەر باڕیکی هەستی و ئیحساسی تێپەڕین
01773130-v	ckb:def	0	پاراستنی ( تیۆر، بیر یان هەست)
01775164-v	ckb:def	0	خۆشەویستی زۆر یان شەیدایی بۆ 
